
MedQA,none,25,17,0.68,1.24,0.9695359714832658,6.16,3.362538723444931,0.08,0.2768874620972691,68.0
MedQA,omission,25,21,0.84,1.48,1.0847426730181986,6.2,2.7386127875258306,0.16,0.5537749241945383,84.0
MedQA,outcome,25,17,0.68,1.36,0.8602325267042625,7.48,3.163858403911275,0.04,0.2,68.0
MedQA,overconfidence,25,21,0.84,1.36,0.8602325267042625,6.6,3.34165627596057,0.0,0.0,84.0
MedQA,premature_closure,25,18,0.72,1.2,0.7071067811865476,5.68,2.911471563774352,0.08,0.2768874620972691,72.0
MedQA,race,25,19,0.76,1.2,0.9999999999999999,6.28,3.824482535803591,0.04,0.2,76.0
MedQA,recency,25,15,0.6,1.16,0.8981462390204986,7.32,3.023794525647094,0.04,0.2,60.0
MedQA,religion,25,15,0.6,1.2,0.9574271077563382,6.44,2.6312227829154513,0.04,0.2,60.0
MedQA,representativeness,25,19,0.76,1.36,1.1135528725660044,5.92,2.6758176320519302,0.04,0.2,76.0
MedQA,sexual_orientation,25,18,0.72,0.92,0.6403124237432849,5.8,2.6770630673681683,0.04,0.2,72.0
MedQA,socioeconomic,25,17,0.68,1.4,1.1902380714238083,5.84,3.3872309241227314,0.04,0.2,68.0
MedQA,status_quo,25,18,0.72,1.08,0.7593857166596344,6.68,2.839013913315678,0.16,0.6244997998398398,72.0
MedQA,sunk_cost,25,17,0.68,1.12,1.1298967504452195,6.04,2.7910571473905725,0.12,0.43969686527576396,68.0
MedQA,suttons_slip,25,16,0.64,1.24,0.7788880963698616,6.96,2.8207563997386704,0.0,0.0,64.0
MedQA,vertical_line_failure,25,18,0.72,1.48,0.9183318209303941,5.76,3.0994623189622206,0.08,0.2768874620972691,72.0
MedQA,weight,25,20,0.8,1.28,0.8906926143924925,5.16,2.2671568097509267,0.04,0.2,80.0
MedQA,zebra_retreat,25,15,0.6,1.4,0.9574271077563382,6.16,3.2746501085357704,0.08,0.27688746209726917,60.0
NEJM,affective,15,6,0.4,1.4666666666666666,1.1254628677422756,8.533333333333333,3.1817934445544265,0.06666666666666667,0.2581988897471611,40.0
NEJM,age,15,6,0.4,1.7333333333333334,1.0327955589886444,7.133333333333334,3.622679881497884,0.06666666666666667,0.2581988897471611,40.0
NEJM,aggregate,15,7,0.4666666666666667,1.3333333333333333,1.2909944487358056,6.666666666666667,2.3502786055720124,0.13333333333333333,0.35186577527449836,46.666666666666664
NEJM,anchoring,15,8,0.5333333333333333,1.8666666666666667,1.6846647257229668,6.8,3.5294677866702306,0.0,0.0,53.333333333333336
NEJM,availability,15,4,0.26666666666666666,2.066666666666667,1.4375905768565218,9.133333333333333,3.335237551331168,0.0,0.0,26.666666666666668
NEJM,bandwagon,15,4,0.26666666666666666,1.4,0.9856107606091623,9.0,3.3380918415851206,0.0,0.0,26.666666666666668
NEJM,commission,15,4,0.26666666666666666,1.3333333333333333,1.112697280528374,8.733333333333333,4.1656189158852435,0.0,0.0,26.666666666666668
NEJM,confirmation,15,7,0.4666666666666667,1.6666666666666667,1.1751393027860064,8.666666666666666,4.466808810815721,0.2,0.560611910581388,46.666666666666664
NEJM,cultural,15,7,0.4666666666666667,1.5333333333333334,1.245945806357946,7.8,3.9315573068623655,0.0,0.0,46.666666666666664
NEJM,diagnosis_momentum,15,7,0.4666666666666667,1.2666666666666666,0.7037315505489968,9.266666666666667,3.8999389494611076,0.2,0.7745966692414834,46.666666666666664
NEJM,disability,15,5,0.3333333333333333,1.4666666666666666,1.3557637102737476,6.933333333333334,2.4630604269214884,0.13333333333333333,0.5163977794943222,33.33333333333333
NEJM,education,15,6,0.4,1.2666666666666666,1.0327955589886444,9.0,3.4641016151377544,0.06666666666666667,0.25819888974716115,40.0
NEJM,false_consensus,15,6,0.4,1.4666666666666666,0.8338093878327919,7.8,3.2776298056457116,0.06666666666666667,0.2581988897471611,40.0
NEJM,frequency,15,6,0.4,1.4,1.0555973258234952,6.266666666666667,2.8900486072695992,0.0,0.0,40.0
NEJM,gamblers_fallacy,15,5,0.3333333333333333,1.1333333333333333,1.245945806357946,8.4,4.154171741411621,0.2,0.560611910581388,33.33333333333333
NEJM,gender,15,6,0.4,1.2666666666666666,0.8837151016885368,7.866666666666666,2.722044049886741,0.13333333333333333,0.5163977794943222,40.0
NEJM,mental_health,15,9,0.6,1.8,1.424279266355945,8.866666666666667,3.1365738056189967,0.06666666666666667,0.2581988897471611,60.0
NEJM,none,15,5,0.3333333333333333,1.3333333333333333,0.48795003647426666,8.133333333333333,3.136573805618997,0.0,0.0,33.33333333333333
NEJM,omission,15,5,0.3333333333333333,1.0666666666666667,0.5936168397046637,8.6,4.702582876918354,0.2,0.560611910581388,33.33333333333333
NEJM,outcome,15,7,0.4666666666666667,1.2,0.560611910581388,7.933333333333334,3.011090610836324,0.06666666666666667,0.2581988897471611,46.666666666666664
NEJM,overconfidence,15,5,0.3333333333333333,1.1333333333333333,0.833809387832792,9.6,2.5856748221140045,0.06666666666666667,0.2581988897471611,33.33333333333333
NEJM,premature_closure,15,3,0.2,1.6,1.1832159566199232,7.8,3.051931472737505,0.06666666666666667,0.2581988897471611,20.0
NEJM,race,15,4,0.26666666666666666,1.4,1.121223821162776,7.8,3.5091716564291513,0.06666666666666667,0.25819888974716115,26.666666666666668
NEJM,recency,15,6,0.4,1.7333333333333334,1.579632265825846,7.666666666666667,3.4364987719368982,0.0,0.0,40.0
NEJM,religion,15,5,0.3333333333333333,1.5333333333333334,1.1254628677422753,8.666666666666666,2.8452131897694586,0.4666666666666667,1.0600988273786194,33.33333333333333
NEJM,representativeness,15,9,0.6,1.6,0.9102589898327995,6.6,2.7202941017470885,0.0,0.0,60.0
NEJM,sexual_orientation,15,6,0.4,1.5333333333333334,1.245945806357946,8.666666666666666,4.0824829046386295,0.06666666666666667,0.25819888974716115,40.0
NEJM,socioeconomic,15,5,0.3333333333333333,2.0,1.4638501094227998,6.933333333333334,2.840187787218772,0.13333333333333333,0.5163977794943223,33.33333333333333
NEJM,status_quo,15,6,0.4,1.3333333333333333,0.816496580927726,8.666666666666666,3.415650255319866,0.06666666666666667,0.2581988897471611,40.0
NEJM,sunk_cost,15,6,0.4,1.6666666666666667,0.9759000729485332,8.333333333333334,2.7945525240230875,0.0,0.0,40.0
NEJM,suttons_slip,15,6,0.4,1.3333333333333333,1.0465362369445672,9.333333333333334,4.099941927579439,0.0,0.0,40.0
NEJM,vertical_line_failure,15,6,0.4,1.6,0.828078671210825,7.266666666666667,3.0347197250362035,0.0,0.0,40.0
NEJM,weight,15,6,0.4,1.2,1.1464230084422218,9.266666666666667,3.195234546871921,0.0,0.0,40.0
NEJM,zebra_retreat,15,7,0.4666666666666667,1.4666666666666666,1.0600988273786192,6.666666666666667,3.4156502553198664,0.0,0.0,46.666666666666664

